1,0.869386
2,1.44218
3,1.87065
4,1.82409
5,1.89161
6,2.05247
7,2.44721
8,2.34778
9,2.43513
10,2.82641
11,2.65027
12,2.6937
13,2.86673
14,2.51739
15,1.55332
16,1.69708
17,1.66436
18,1.78502
19,1.76308
20,1.81453
21,1.80669
22,1.89376
23,1.87689
24,1.95119
25,2.01464
26,1.95021
27,2.04126
28,2.05714
29,1.90537
30,2.15889
31,2.19023
32,2.12719
33,2.23495
34,2.23552
35,2.25567
36,2.26778
37,2.30975
38,2.27255
39,2.33399
40,2.38201
41,2.30577
42,2.37691
43,2.299
44,2.29708
45,2.26209
46,2.17793
47,2.16871
48,2.01324
49,2.21139
50,2.21884
51,2.12668
52,2.209
53,2.15124
54,2.21745
55,2.16143
56,2.28801
57,2.24747
58,2.32503
59,2.35956
60,2.30143
61,2.35399
62,2.30279
63,2.30488
64,2.35311
65,2.43271
66,2.39608
67,2.41537
68,2.30595
69,2.40192
70,2.38266
71,2.4587
72,2.4911
73,2.42735
74,2.43161
75,2.45003
76,2.49441
77,2.48664
78,2.46707
79,2.53513
80,2.55101
81,2.67924
82,2.73198
83,2.6955
84,2.81444
85,2.85391
86,2.68874
87,2.75715
88,2.78115
89,2.7882
90,2.80607
91,2.66915
92,2.74695
93,2.76154
94,2.70374
95,2.7758
96,2.71808
97,2.76808
98,2.79222
99,2.68005
100,2.77918
101,2.7603
102,2.68177
103,2.8437
104,2.80129
105,2.86828
106,2.79627
107,2.85247
108,2.78717
109,2.8694
110,2.81555
111,2.9138
112,2.92182
113,2.83516
114,2.88712
115,2.88917
116,2.82102
117,2.90504
118,2.94448
119,2.76657
120,2.94791
121,2.94845
122,2.88493
123,2.91194
124,2.98364
125,2.87625
126,2.96428
127,2.9708
128,2.85473
129,2.94961
130,2.88122
131,2.94484
132,2.85314
133,2.93277
134,2.94703
135,2.97198
136,2.88024
137,2.96211
138,2.89577
139,3.02034
140,2.93703
141,2.99083
142,2.9272
143,3.0139
144,3.01226
145,2.91496
146,3.03506
147,3.03856
148,2.90137
149,3.02094
150,2.92208
151,3.00893
152,3.0258
153,3.00584
154,2.91984
155,3.00543
156,2.94621
157,3.00631
158,3.02033
159,2.89638
160,2.97826
161,2.89794
162,2.92573
163,2.90053
164,2.98698
165,2.9351
166,2.98714
167,3.03358
168,2.92351
169,2.98826
170,2.9299
171,3.01046
172,3.02796
173,2.94127
174,2.99501
175,2.94734
176,3.02124
177,2.95171
178,3.00874
179,2.94891
180,3.03276
181,3.03495
182,3.05131
183,3.03482
184,2.98083
185,3.04871
186,2.97534
187,3.03307
188,2.96816
189,3.04922
190,2.98184
191,3.055
192,2.97316
193,3.04735
194,2.97979
195,3.05414
196,3.07486
197,3.09268
198,3.10388
199,3.00287
200,3.07275
202,3.09307
204,3.01135
206,3.08775
208,3.09725
210,3.11979
212,3.12733
214,3.07864
216,3.00349
218,3.09807
220,3.01607
222,3.10466
224,2.98635
226,3.04662
228,3.00895
230,3.09012
232,3.00847
234,3.08316
236,3.01449
238,3.07526
240,3.01552
242,2.98268
244,2.97819
246,3.05761
248,2.97973
250,3.03672
252,2.99112
254,3.07364
256,3.01654
258,3.06695
260,3.0132
262,3.01982
264,3.10754
266,3.04681
268,3.00285
270,3.08269
272,2.99627
274,3.06668
276,3.01883
278,3.02994
280,2.98452
282,3.03351
284,2.99744
286,2.98805
288,3.0443
290,2.95359
292,3.02028
294,2.98756
296,3.0486
298,3.06898
300,3.04214
302,3.06404
304,3.06608
306,3.01678
308,3.08215
310,3.09285
312,2.99893
314,3.05132
316,3.10431
318,3.04299
320,3.0871
322,3.01638
324,3.07358
326,3.11118
328,2.99346
330,3.08646
332,3.07937
334,3.0144
336,3.08797
338,3.08801
340,3.0983
342,3.04751
344,3.09721
346,3.02425
348,3.11998
350,3.03081
352,3.11235
354,3.02999
356,3.05972
358,3.01433
360,3.12617
362,2.98516
364,3.06061
366,3.0748
368,3.08933
370,3.07118
372,2.98976
374,3.07162
376,3.09107
378,3.08944
380,3.00563
382,3.06868
384,3.01108
386,3.0594
388,3.09636
390,3.00426
392,3.07719
394,3.08771
396,3.02118
398,3.08791
400,2.99426
402,3.05923
404,3.06785
406,2.98875
408,3.05595
410,3.08542
412,2.96847
414,3.04995
416,2.97869
418,3.05982
420,2.98411
422,3.02399
424,3.02957
426,2.95625
428,3.04097
430,2.97777
432,3.04604
434,2.96176
436,3.05203
438,2.97229
440,3.02102
442,2.97305
444,3.0418
446,3.00074
448,3.04481
450,3.06281
452,2.98116
454,3.06284
456,2.98648
458,3.05947
460,2.97502
462,3.04036
464,3.11116
466,3.05287
468,2.99764
470,3.03391
472,2.99942
474,3.03596
476,2.98873
478,3.05584
480,2.97898
482,3.04364
484,2.96252
486,3.04351
488,2.99697
490,3.06347
492,2.96397
494,3.04583
496,3.01579
498,3.04519
500,2.98312
502,3.04962
504,2.99025
506,3.03265
508,2.97428
510,3.04138
512,3.00038
514,3.05335
516,2.98395
518,3.04652
520,2.99085
522,3.07375
524,3.0663
526,3.01071
528,3.07859
530,3.00643
532,3.0636
534,2.9897
536,3.05866
538,2.99842
540,3.06763
542,3.00027
