1,0.539725
2,0.94792
3,1.34612
4,1.64273
5,1.53964
6,1.78147
7,1.86428
8,2.0964
9,1.7094
10,2.36758
11,2.33695
12,2.54681
13,2.20588
14,2.63777
15,2.61505
16,2.77849
17,2.70955
18,2.79094
19,2.84121
20,2.90927
21,2.94345
22,3.00852
23,2.90075
24,2.94839
25,3.12328
26,2.93223
27,2.95502
28,2.8004
29,3.04021
30,2.97517
31,3.00741
32,15.7137
33,15.5526
34,14.9107
35,13.6345
36,12.9928
37,10.3596
38,9.89458
39,9.84016
40,9.35826
41,9.38593
42,8.16557
43,9.00534
44,8.85611
45,8.31587
46,7.86749
47,7.53017
48,8.19254
49,7.26398
50,7.77226
51,6.49869
52,7.5963
53,6.11552
54,5.95421
55,6.84539
56,6.60157
57,6.80062
58,6.73489
59,6.18438
60,6.16349
61,6.24705
62,5.98273
63,6.20583
64,24.0091
65,23.2156
66,20.7471
67,20.1777
68,18.8724
69,14.7055
70,15.3731
71,15.7371
72,12.4777
73,13.2717
74,14.719
75,14.1341
76,13.9576
77,11.2776
78,11.401
79,12.1821
80,12.6587
81,11.7589
82,10.3124
83,8.91209
84,10.1524
85,10.7336
86,10.1512
87,9.62336
88,9.92014
89,9.3106
90,8.35518
91,8.92399
92,8.47675
93,8.06177
94,7.98888
95,8.85929
96,26.1364
97,28.1875
98,24.7624
99,25.2678
100,22.3142
101,21.6676
102,16.7539
103,20.7337
104,16.997
105,19.0873
106,18.0409
107,17.6472
108,14.8889
109,16.5315
110,16.4024
111,14.9132
112,16.1962
113,15.7502
114,15.6203
115,14.9629
116,13.0745
117,11.1111
118,13.4937
119,13.2225
120,12.3672
121,12.4111
122,11.6927
123,10.9833
124,10.8172
125,10.5477
126,10.1474
127,10.1458
128,29.2709
129,29.4238
130,29.8487
131,27.5966
132,26.5277
133,26.107
134,24.5537
135,22.1282
136,22.0097
137,21.3411
138,21.4776
139,19.9618
140,19.9075
141,18.2007
142,18.1267
143,18.2152
144,18.2979
145,16.5802
146,17.7405
147,17.7245
148,15.5863
149,10.1979
150,15.3543
151,15.9597
152,15.1323
153,15.0841
154,13.5972
155,12.8252
156,12.619
157,12.9757
158,12.1689
159,12.03
160,29.4789
161,29.2321
162,29.6488
163,28.8881
164,26.4009
165,26.7886
166,24.9504
167,25.4034
168,20.8525
169,22.3498
170,21.6226
171,19.8279
172,21.1026
173,18.8359
174,20.2486
175,19.8159
176,18.9985
177,19.0918
178,16.9088
179,17.1707
180,15.8427
181,14.3909
182,15.7732
183,16.6499
184,16.1863
185,16.7659
186,14.1852
187,14.2402
188,14.2592
189,14.2867
190,13.8813
191,13.109
192,30.554
193,29.2701
194,31.3875
195,30.0802
196,26.5288
197,28.1211
198,26.7754
199,26.7768
200,25.0218
202,23.1648
204,22.5051
206,21.9183
208,17.8575
210,19.5424
212,19.1698
214,18.4675
216,17.2328
218,16.554
220,16.6336
222,16.1095
224,31.2039
226,30.4456
228,29.7516
230,28.7417
232,25.4087
234,24.9751
236,24.6777
238,23.3669
240,22.5803
242,22.4202
244,21.7454
246,19.2047
248,18.9571
250,18.1054
252,17.9397
254,17.5265
256,31.5562
258,31.3254
260,30.1743
262,27.0517
264,27.1614
266,25.615
268,25.4168
270,23.6674
272,24.258
274,22.8448
276,21.8658
278,21.1804
280,19.5586
282,20.273
284,18.5612
286,17.874
288,32.2322
290,32.3257
292,30.6773
294,29.3122
296,27.7525
298,26.4214
300,25.9282
302,25.3659
304,24.0364
306,24.0725
308,21.5192
310,21.1297
312,19.9957
314,20.2899
316,18.8697
318,18.9274
320,32.0733
322,32.553
324,29.4877
326,28.6847
328,27.5831
330,26.775
332,25.7404
334,25.7173
336,25.4062
338,23.5141
340,23.3489
342,22.6102
344,20.1653
346,21.272
348,20.9695
350,19.7636
352,31.4995
354,32.2444
356,28.0104
358,29.4054
360,28.2901
362,27.3478
364,25.8487
366,26.1084
368,25.5374
370,24.7074
372,23.8114
374,22.2471
376,22.9226
378,21.3741
380,19.9492
382,20.6308
384,31.0925
386,32.0327
388,30.33
390,29.5391
392,28.2527
394,27.8187
396,26.7267
398,26.6922
400,25.7205
402,26.3445
404,24.5932
406,24.1986
408,23.3498
410,22.054
412,21.8101
414,21.0566
416,32.0436
418,31.4309
420,31.1215
422,29.682
424,28.8183
426,27.1977
428,25.0654
430,26.3355
432,26.5189
434,25.1095
436,24.9865
438,24.3726
440,23.3665
442,23.4562
444,22.6023
446,21.7862
448,32.0587
450,32.3809
452,31.0865
454,29.457
456,29.7528
458,28.1218
460,26.6181
462,26.8778
464,26.57
466,26.2748
468,24.92
470,24.2382
472,24.0755
474,23.4951
476,23.3592
478,22.2831
480,31.6305
482,33.3686
484,30.7968
486,30.9843
488,29.8814
490,28.0
492,28.7545
494,27.9657
496,26.4461
498,27.0952
500,26.4035
502,24.7945
504,24.649
506,24.7477
508,23.1371
510,22.4807
512,31.9996
514,30.8017
516,31.4741
518,31.1654
520,29.2815
522,28.7388
524,28.0579
526,27.3181
528,27.2532
530,26.8597
532,26.3943
534,26.1231
536,24.6137
538,23.8113
540,23.5788
542,23.7983
544,32.408
546,31.2394
548,31.5957
550,31.0421
552,29.4959
554,28.8111
556,28.5438
558,28.0361
560,28.5379
562,27.0412
564,26.4737
566,25.6036
568,26.2902
570,24.8242
572,23.8244
574,24.0952
576,32.1857
578,32.7391
580,30.6299
582,31.4646
584,30.9313
586,29.0445
588,28.0514
590,28.0049
592,27.143
594,27.133
596,27.4719
598,25.4931
600,25.9624
602,24.4057
604,24.3625
606,24.1398
608,32.5487
610,30.9611
612,31.4288
614,31.1211
616,29.7122
618,28.9463
620,28.8524
622,21.9741
624,28.0925
626,28.5385
628,27.7597
630,26.1687
632,26.4187
634,24.9589
636,25.3564
638,24.748
640,32.6531
642,32.2469
644,31.9144
646,31.3942
648,30.8508
650,29.5254
652,29.0554
654,29.4422
656,28.8313
658,27.8841
660,27.8284
662,27.8151
664,25.2123
666,26.1949
668,25.9594
670,25.0198
672,32.0681
674,33.9079
676,31.9257
678,30.771
680,30.7541
682,30.3783
684,30.3161
686,29.2533
688,28.7818
690,28.8683
692,27.9245
694,28.2236
696,27.7871
698,26.2546
700,25.6094
702,25.1024
704,32.6668
706,33.7067
708,31.8208
710,32.416
712,29.9224
714,30.6749
716,30.6613
718,29.7361
720,29.919
722,28.0272
724,28.8115
726,28.1058
728,26.5222
730,26.9663
732,25.809
734,25.0817
736,33.4025
738,32.4802
740,31.716
742,31.3914
744,31.6185
746,29.6346
748,30.4834
750,28.5651
752,29.7872
754,29.1318
756,27.928
758,28.1912
760,27.5598
762,26.9343
764,25.0978
766,25.954
768,33.7571
770,31.3646
772,32.2209
774,30.5612
776,31.1277
778,30.347
780,30.6191
782,29.7259
784,29.1225
786,29.2152
788,29.4881
790,27.6126
792,26.9454
794,27.2235
796,26.8799
798,25.7023
800,33.6013
802,33.9256
804,31.7274
806,31.1924
808,31.2093
810,29.591
812,30.7122
814,29.8746
816,30.4591
818,28.1284
820,29.2319
822,28.3598
824,27.9191
826,27.2376
828,27.0665
830,26.5601
832,32.6914
834,32.66
836,31.106
838,31.4764
840,31.145
842,31.0107
844,30.5196
846,30.1306
848,30.5014
850,28.3733
852,29.2855
854,29.0411
856,28.6541
858,27.6894
860,27.306
862,26.619
864,32.827
866,33.108
868,32.7475
870,31.6438
872,30.7939
874,30.5035
876,30.9764
878,29.9165
880,30.5633
882,29.445
884,29.6138
886,28.7111
888,28.9226
890,27.2026
892,27.6279
894,26.5909
896,31.7199
898,32.5684
900,33.3308
902,32.5751
904,32.3712
906,31.9803
908,30.5702
910,30.6117
912,30.2449
914,30.49
916,29.3367
918,29.4531
920,28.8331
922,28.1692
924,28.0489
926,26.206
928,33.9178
930,33.1511
932,33.7053
934,32.1568
936,31.038
938,30.8435
940,31.3652
942,29.0623
944,30.2096
946,29.4133
948,29.3633
950,29.4047
952,28.1644
954,27.181
956,27.8182
958,26.9609
960,33.542
962,32.6138
964,33.389
966,31.8377
968,30.0338
970,31.2916
972,31.8285
974,29.1009
976,30.4381
978,28.7848
980,28.8587
982,28.1243
984,29.16
986,27.2419
988,27.5531
990,27.8908
992,32.6887
994,34.2325
996,32.7083
998,32.6276
1000,31.067
1004,31.4999
1008,31.1733
1012,28.4518
1016,29.2674
1020,28.0951
1024,31.8004
1028,31.7299
1032,30.174
1036,29.7483
1040,29.9357
1044,28.6598
1048,28.6233
1052,28.4517
1056,33.742
