1,0.556838
2,0.949742
3,1.34301
4,1.72833
5,1.99791
6,2.10879
7,2.31155
8,3.15681
9,3.09914
10,3.09086
11,3.20991
12,3.22709
13,3.35188
14,3.32937
15,3.47672
16,6.46082
17,5.56096
18,5.28587
19,4.86064
20,5.07251
21,5.17725
22,4.93919
23,4.80663
24,9.54395
25,7.60922
26,7.17774
27,6.55568
28,7.01636
29,6.83659
30,6.56587
31,6.3273
32,10.0601
33,8.34085
34,7.92392
35,7.30587
36,7.9143
37,7.45209
38,7.6207
39,6.98773
40,12.42
41,9.78512
42,9.7429
43,9.11118
44,9.45897
45,9.01072
46,8.2822
47,8.62759
48,11.9017
49,10.6668
50,9.73066
51,9.6562
52,9.69328
53,9.64963
54,9.17129
55,8.99341
56,12.6494
57,11.4044
58,11.4684
59,10.4332
60,10.9491
61,10.3126
62,10.488
63,9.89671
64,13.3344
65,11.7076
66,11.4503
67,9.77955
68,11.1055
69,10.502
70,10.658
71,9.71787
72,15.0226
73,12.6412
74,12.6668
75,11.5264
76,12.3601
77,11.3533
78,10.9384
79,11.0357
80,14.2221
81,12.9919
82,11.9941
83,12.1776
84,11.8094
85,11.3681
86,11.6812
87,10.9103
88,15.8603
89,13.3749
90,13.5475
91,12.8352
92,13.3864
93,12.4425
94,11.8836
95,12.1886
96,14.6682
97,13.3914
98,13.2942
99,12.585
100,12.4795
101,12.9542
102,11.7775
103,12.1014
104,15.7468
105,14.4692
106,13.6451
107,13.7813
108,13.1796
109,13.5873
110,12.45
111,12.713
112,15.1584
113,14.219
114,13.8783
115,13.5917
116,13.3456
117,13.4636
118,12.4662
119,12.315
120,16.5064
121,14.5925
122,14.1316
123,14.396
124,14.1623
125,14.2171
126,13.337
127,12.7918
128,16.2193
129,14.3588
130,14.3172
131,14.1147
132,14.1729
133,14.0864
134,13.3405
135,13.2587
136,16.3001
137,15.6875
138,14.7202
139,14.8827
140,14.2503
141,14.4381
142,13.7093
143,14.1137
144,16.2167
145,14.4314
146,14.3863
147,14.7793
148,14.5833
149,14.676
150,14.0269
